EntrezA	EntrezB
51010	23016
51010	23517
51010	10179
51010	115752
51010	11340
51010	118460
51010	10438
51010	51654
51010	10087
51010	4300
51010	55596
51010	3068
51010	57379
51010	10200
51010	10767
51010	9768
5431	4738
5431	2932
5431	219541
5431	6829
5431	8065
5431	8517
5431	11321
5431	8452
5431	80306
5431	79657
5431	83737
5431	5441
5431	4734
5431	689
5431	80335
5431	5436
5431	5440
5431	6917
5431	55832
5431	7979
5431	55367
5431	326
5431	55588
5431	9150
5431	6613
5431	3611
5431	51741
5431	9441
5431	9863
5431	55090
5431	4221
5431	2962
5431	65123
5431	9400
5431	23028
5431	2963
5431	79871
5431	6871
5431	79885
5431	26512
5431	26173
5431	54707
5431	80789
5431	58490
5431	8732
5431	81488
5431	8216
5431	55174
5431	284312
5431	23552
5431	23091
5431	5438
23062	9135
23062	54472
23062	26088
23062	9146
23062	1213
23062	9685
23062	57617
23062	55297
23062	5300
23062	6310
23062	11276
23062	5868
23062	6653
23062	3064
23062	23621
23062	4928
23062	377
23062	51324
23062	4074
23062	6272
23062	373
23062	55707
23062	3482
23062	54812
23062	767
23062	25825
23062	4037
8175	22916
8175	8480
8175	3312
8175	7341
8175	9184
8175	3609
8175	6636
8175	5511
8175	7756
8175	6632
8175	8452
8175	23450
8175	6633
8175	10992
8175	988
8175	24148
8175	3190
8175	10521
8175	10594
8175	51503
8175	6637
8175	6612
8175	3178
8175	4904
8175	6634
8175	9129
8175	23020
8175	10236
8175	51729
8175	64750
8175	7536
8175	55660
8175	10362
8175	1660
8175	5356
8175	10921
8175	51639
8175	1655
8175	3183
8175	9092
8175	9584
8175	23451
8175	6426
8175	7307
8175	1121
8175	10131
8175	10915
8175	3181
8175	6626
8175	56259
8175	22827
8175	10181
8175	10286
8175	3192
8175	11193
8175	23524
8175	10492
8175	27339
8175	6631
8175	10291
8175	9879
8175	22985
8175	11100
8175	29115
8175	6635
8175	9694
8175	3608
8175	10250
8175	6628
8175	10285
8175	85015
8175	2521
8175	9636
8175	57794
8175	1665
8175	5093
8175	1153
8175	1994
8175	4686
8175	6432
8175	27316
8175	55082
8175	27336
8175	6434
8175	9416
8175	51593
8175	9343
8175	94005
8175	57805
8175	29105
8175	6428
8175	84991
8175	220988
8175	6625
8175	5411
8175	3329
8175	55109
8175	5546
8175	6427
8175	23350
8175	8241
8175	10523
8175	10084
8175	23475
8175	6431
8175	58517
8175	84844
8175	8683
8175	25956
8175	124245
8175	55749
8175	6629
8175	3182
8175	11325
8175	83714
8175	6429
8175	6430
8175	83443
8175	22826
8175	79002
51386	1785
51386	2317
51386	10014
51386	8661
51386	8667
51386	8665
51386	27335
51386	22938
51386	3646
51386	10289
51386	8664
51386	4869
51386	6134
51386	3014
51386	4087
51386	3107
51386	2688
51386	1974
51386	645455
51386	7412
51386	6871
51386	5997
51386	10534
51386	192669
51386	22803
51386	55781
51386	51547
51386	155061
51386	728689
51386	10480
7082	8480
7082	1003
7082	60
7082	87
7082	100506658
7082	9414
7082	1080
7082	4868
7082	2017
7082	6709
7082	9075
7082	7431
7082	55243
7082	50848
7082	2316
7082	1121
7082	57530
7082	6801
7082	5784
7082	81
7082	84078
7082	3848
7082	3856
7082	421
7082	4301
7082	9578
7082	1994
7082	9076
7082	27134
7082	84790
7082	7122
7082	1364
7082	1365
7082	1366
7082	9073
7082	9074
7082	83700
7082	125111
7082	51762
7082	5339
7082	203068
7082	58494
7082	2697
7082	8531
7082	6753
7082	2700
7082	10437
7082	79917
7082	115992
7082	10052
7082	309
7082	10382
7082	2703
5684	5683
5684	3313
5684	7189
5684	2959
5684	3312
5684	4738
5684	9474
5684	6934
5684	7167
5684	60
5684	573
5684	8517
5684	6636
5684	5621
5684	5706
5684	4791
5684	8202
5684	1457
5684	57761
5684	88
5684	5693
5684	5347
5684	4193
5684	5707
5684	8607
5684	5710
5684	3326
5684	226
5684	5685
5684	5686
5684	5230
5684	5689
5684	2597
5684	9097
5684	51377
5684	3178
5684	5698
5684	5696
5684	5701
5684	5691
5684	11091
5684	3309
5684	7874
5684	10289
5684	79718
5684	4191
5684	5690
5684	5695
5684	5692
5684	5688
5684	5702
5684	1653
5684	1855
5684	8945
5684	25793
5684	8764
5684	8676
5684	9657
5684	9212
5684	5034
5684	701
5684	10971
5684	1655
5684	3183
5684	4841
5684	4691
5684	5054
5684	23770
5684	4163
5684	2688
5684	6733
5684	1026
5684	54623
5684	5371
5684	7520
5684	2547
5684	10273
5684	11144
5684	5725
5684	5094
5684	3181
5684	1822
5684	5694
5684	7018
5684	8570
5684	9253
5684	57599
5684	213
5684	473
5684	22827
5684	3735
5684	3301
5684	81
5684	27339
5684	10576
5684	7184
5684	548593
5684	79008
5684	51371
5684	10376
5684	3185
5684	6317
5684	7412
5684	811
5684	3929
5684	2023
5684	3087
5684	1152
5684	6628
5684	10575
5684	1958
5684	7030
5684	506
5684	5315
5684	3306
5684	22803
5684	2775
5684	5699
5684	51593
5684	53981
5684	9343
5684	5709
5684	23288
5684	1915
5684	7203
5684	24140
5684	9647
5684	143471
5684	2617
5684	3658
5684	3329
5684	8078
5684	197
5684	8328
5684	3939
5684	5223
5684	7280
5684	10694
5684	10023
5684	92906
5684	478
5684	1938
5684	201181
5684	7916
5684	7453
5684	3305
5684	1503
5684	427
5684	4522
5684	9361
5684	26278
5684	12
5684	23193
5684	3032
5684	9768
5684	908
5684	3199
5684	29980
5683	5705
5683	7189
5683	3312
5683	4738
5683	3364
5683	9474
5683	11047
5683	5713
5683	6500
5683	5706
5683	80227
5683	5693
5683	5347
5683	5707
5683	988
5683	5710
5683	3326
5683	5685
5683	5686
5683	5062
5683	5689
5683	9097
5683	51377
5683	5698
5683	5696
5683	5701
5683	5691
5683	3309
5683	7874
5683	10289
5683	5690
5683	5695
5683	5692
5683	5718
5683	5688
5683	5702
5683	55832
5683	7979
5683	5720
5683	25793
5683	9657
5683	9641
5683	7013
5683	3107
5683	23770
5683	2335
5683	5721
5683	5694
5683	9690
5683	27339
5683	5717
5683	7428
5683	8412
5683	548593
5683	79008
5683	51371
5683	7314
5683	23043
5683	9454
5683	5699
5683	56984
5683	5709
5683	1915
5683	4350
5683	7203
5683	5714
5683	143471
5683	51185
5683	51141
5683	124739
5683	8624
5683	84262
5683	23392
5683	9491
5683	9768
5683	5105
5683	23198
5683	84301
2904	6714
2904	5782
2904	3603
2904	2534
2904	1740
2904	55914
2904	1739
2904	88
2904	11336
2904	5071
2904	10399
2904	2902
2904	815
2904	60412
2904	823
2904	23265
2904	5578
2904	1173
2904	5579
2904	818
2904	64130
2904	5795
2904	8907
2904	5582
2904	10765
2904	9179
2904	5787
2904	5793
2904	260425
2904	5788
2904	9743
2904	142678
2904	10207
2904	816
894	1027
894	1021
894	7703
894	1019
894	5925
894	25827
894	5934
894	1029
894	1020
894	1026
894	1028
894	10270
894	7249
894	56654
894	29950
894	9988
29993	1759
29993	3312
29993	8867
29993	1785
29993	7454
29993	29763
29993	11252
29993	3303
29993	3304
29993	356
29993	25913
29993	83737
29993	50807
29993	3064
29993	7175
29993	85377
29993	23336
29993	2495
29993	26999
29993	55114
29993	6711
29993	8522
29993	59341
29993	23338
29993	1915
29993	23242
29993	11143
29993	4976
29993	7171
29993	54518
29993	219790
29993	4509
29993	833
29993	23301
29993	22837
2891	23426
2891	9463
2891	6709
2891	6386
2891	2892
2891	2597
2891	8766
2891	2890
2891	5578
2891	10456
2891	8514
2891	26747
2891	1716
2891	10907
2891	4905
2891	2976
2891	6711
2891	64061
2891	2895
2891	2898
2891	10369
2891	2901
2891	55172
2891	9883
2891	11319
2891	5978
2891	91039
2891	80852
2891	4644
2891	4731
2891	51605
2888	3643
2888	5159
2888	3667
2888	1613
2888	1457
2888	988
2888	4233
2888	5590
2888	55743
2888	3480
2888	80351
2888	7010
5528	5531
5528	5515
5528	2932
5528	900
5528	7529
5528	8500
5528	11200
5528	6613
5528	4215
5528	151648
5528	995
5528	151246
5528	9464
5528	9421
5528	4750
5528	51400
5528	89780
5528	5445
5528	586
5528	58511
5528	131583
5528	7001
5528	729440
3675	3688
3675	3693
3675	274
3675	2923
3675	3964
3675	2274
3675	5877
3675	3691
3675	928
3675	811
3675	977
3675	7106
3675	11234
23163	9135
23163	54472
23163	9146
23163	26994
23163	1213
23163	7251
23163	4233
23163	4734
23163	57617
23163	11276
23163	5868
23163	1029
23163	382
23163	23621
23163	55690
23163	377
23163	4074
23163	6272
23163	54737
23163	6233
23163	7314
23163	7805
23163	3482
23163	54812
23163	414059
23163	729873
23163	23041
4610	4149
6598	10912
6598	5901
6598	7157
6598	7534
6598	57492
6598	25942
6598	11337
6598	5500
6598	1051
6598	7514
6598	8452
6598	10987
6598	2908
6598	207
6598	6595
6598	988
6598	9031
6598	81631
6598	11345
6598	2623
6598	22938
6598	6602
6598	9611
6598	5971
6598	5170
6598	4204
6598	8850
6598	472
6598	55832
6598	6760
6598	9425
6598	672
6598	2099
6598	10537
6598	898
6598	9412
6598	6613
6598	2010
6598	4297
6598	3621
6598	23645
6598	86
6598	8028
6598	55743
6598	9252
6598	6605
6598	6657
6598	3622
6598	79101
6598	23542
6598	9821
6598	8289
6598	58508
6598	8089
6598	55193
6598	51776
6598	5977
6598	6601
6598	196528
6598	6599
6598	811
6598	56893
6598	7314
6598	10661
6598	4772
6598	58
6598	7508
6598	10579
6598	8110
6598	605
6598	6898
6598	100310785
6598	79648
6598	6604
6598	9274
6598	56916
6598	7023
6598	6603
6598	8456
6598	169714
6598	9768
23426	367
23426	3065
23426	2342
23426	2908
23426	7529
23426	7067
23426	4088
23426	2917
23426	2892
23426	2893
23426	5698
23426	2890
23426	2033
23426	5468
23426	8648
23426	3661
23426	2099
23426	7791
23426	9208
23426	6257
23426	9253
23426	9666
23426	10919
23426	10498
23426	1947
23426	2898
23426	2913
23426	25865
23426	116986
23426	2314
23426	2834
23426	2897
23426	2899
23426	25959
23426	1464
23426	56850
23426	7025
6950	9128
6950	7157
6950	5531
6950	5515
6950	8841
6950	3065
6950	7534
6950	3312
6950	29110
6950	11337
6950	11321
6950	10014
6950	10987
6950	10097
6950	5522
6950	5071
6950	988
6950	3326
6950	84557
6950	7283
6950	22948
6950	4088
6950	2783
6950	81631
6950	11345
6950	22938
6950	1314
6950	3476
6950	80335
6950	5567
6950	991
6950	23710
6950	3718
6950	55844
6950	5521
6950	64326
6950	7297
6950	2175
6950	5191
6950	267
6950	5753
6950	7517
6950	9641
6950	6789
6950	26523
6950	10971
6950	6613
6950	10494
6950	1020
6950	4215
6950	8428
6950	3611
6950	29966
6950	8439
6950	10681
6950	86
6950	23677
6950	6801
6950	1386
6950	7133
6950	10238
6950	25843
6950	10574
6950	3654
6950	10576
6950	7428
6950	83992
6950	80342
6950	983
6950	26260
6950	7412
6950	29888
6950	79871
6950	55212
6950	55605
6950	6468
6950	84959
6950	5165
6950	5562
6950	55159
6950	1643
6950	55135
6950	10575
6950	5524
6950	11160
6950	84790
6950	121441
6950	7203
6950	328
6950	8195
6950	84292
6950	83983
6950	10694
6950	25886
6950	2629
6950	7260
6950	22884
6950	8816
6950	79443
6950	25956
6950	26140
6950	10110
6950	8508
6950	93436
6950	4973
6950	80005
6950	9768
6950	5105
6950	908
6950	10693
261726	5537
261726	5531
261726	5515
261726	3476
261726	151987
261726	84464
25804	9128
25804	27258
25804	6606
25804	6607
25804	51690
25804	23658
25804	11157
25804	9111
25804	9733
25804	10241
25804	57819
25804	7375
25804	54464
25804	84528
25804	9958
25804	56257
25804	6635
25804	23309
25804	6638
25804	27257
25804	201895
25804	55234
25804	6582
25804	54477
25804	51691
25804	114034
9128	10243
9128	11140
9128	6636
9128	55740
9128	8452
9128	10987
9128	6633
9128	3977
9128	24148
9128	22920
9128	22948
9128	51690
9128	4794
9128	10594
9128	23658
9128	11157
9128	6637
9128	3178
9128	4809
9128	9129
9128	23020
9128	5204
9128	55832
9128	10921
9128	9733
9128	10465
9128	9092
9128	3959
9128	9410
9128	2335
9128	6426
9128	7307
9128	23224
9128	8899
9128	57819
9128	408
9128	7375
9128	7411
9128	10574
9128	11193
9128	10576
9128	26502
9128	10713
9128	10907
9128	26121
9128	9958
9128	56257
9128	6635
9128	84619
9128	27238
9128	10765
9128	11017
9128	163786
9128	9722
9128	1195
9128	10775
9128	10575
9128	156
9128	9416
9128	7203
9128	10443
9128	5203
9128	10471
9128	54726
9128	5201
9128	10694
9128	338657
9128	57222
9128	64781
9128	4255
9128	64852
9128	116987
9128	79171
9128	51691
9128	114034
9128	9551
9128	23307
9128	908
9128	56919
9128	91452
9128	29777
6390	3313
6390	8453
6390	11337
6390	55611
6390	8452
6390	10987
6390	150274
6390	23533
6390	23710
6390	10253
6390	7158
6390	55832
6390	9641
6390	4163
6390	19
6390	7412
6390	644096
6390	57001
6390	2669
6390	23479
6390	6391
6390	2395
6390	9768
6390	6389
10133	58533
10133	7534
10133	8878
10133	29110
10133	11337
10133	2911
10133	8737
10133	26994
10133	1213
10133	7529
10133	84557
10133	23673
10133	8717
10133	81631
10133	11345
10133	7533
10133	8697
10133	222484
10133	23710
10133	8766
10133	51588
10133	7532
10133	10318
10133	7273
10133	7037
10133	50807
10133	7187
10133	10971
10133	7450
10133	23390
10133	1026
10133	3064
10133	8887
10133	51678
10133	4646
10133	7871
10133	4218
10133	2495
10133	23239
10133	91833
10133	5867
10133	1540
10133	79734
10133	5866
10133	9472
10133	7314
10133	9230
10133	202333
10133	9413
10133	51019
10133	57531
10133	4703
10133	57111
10133	4354
10133	2314
10133	51552
10133	22873
10133	8291
10133	79735
10133	79088
10133	171017
10133	55900
10133	667
10133	201475
10133	4901
10133	56648
10133	4621
10133	339318
10133	7552
10133	151050
2355	80204
2355	60468
2355	11016
2355	3726
2355	80230
2355	6683
2355	64326
2355	9586
2355	6613
2355	84661
2355	6653
2355	55070
2355	9266
2355	1386
2355	8089
2355	9045
2355	1649
2355	26145
2355	359948
2355	9400
2355	84078
2355	10498
2355	1958
2355	9265
2355	57658
2355	10221
2355	7407
2355	6144
2355	6156
2355	3925
2355	10025
2355	26960
2355	64745
2355	83931
2355	79654
2355	64207
2355	404734
2355	54882
2355	26057
2355	134353
2355	115939
2355	23140
467	7157
467	3065
467	2932
467	2353
467	60
467	1051
467	3399
467	4097
467	23764
467	4193
467	4088
467	1050
467	3726
467	10524
467	4205
467	468
467	10488
467	4087
467	6613
467	2261
467	6839
467	2274
467	1386
467	55509
467	10538
467	1649
467	10013
467	661
467	1054
467	1053
467	4772
467	83540
467	8061
467	1628
467	8463
467	83933
467	7988
467	55183
467	26039
467	55791
467	3651
467	84966
5335	6850
5335	2065
5335	2549
5335	3937
5335	27040
5335	2064
5335	1796
5335	25
5335	6714
5335	11184
5335	29760
5335	9846
5335	367
5335	5747
5335	867
5335	2263
5335	2534
5335	7454
5335	3643
5335	3717
5335	5159
5335	2048
5335	2317
5335	9826
5335	10036
5335	2934
5335	7409
5335	3055
5335	207
5335	5879
5335	5071
5335	4067
5335	11217
5335	445815
5335	5921
5335	2321
5335	10399
5335	9531
5335	4233
5335	815
5335	22941
5335	4916
5335	2690
5335	5364
5335	4869
5335	6452
5335	7535
5335	5337
5335	5586
5335	8660
5335	4914
5335	5156
5335	3815
5335	50807
5335	3980
5335	2175
5335	25998
5335	23013
5335	25920
5335	10293
5335	84062
5335	326
5335	2057
5335	387
5335	3791
5335	2316
5335	4486
5335	27
5335	58480
5335	5371
5335	10019
5335	3702
5335	558
5335	5979
5335	4915
5335	5587
5335	7222
5335	51744
5335	5795
5335	5896
5335	3563
5335	9793
5335	3192
5335	9181
5335	8497
5335	10492
5335	8853
5335	2213
5335	5338
5335	9784
5335	117157
5335	5175
5335	3400
5335	7462
5335	4058
5335	8301
5335	8525
5335	64714
5335	10618
5335	6461
5335	84868
5335	10252
5335	6000
5335	27285
5335	10634
5335	1915
5335	85358
5335	10278
5335	79890
5335	2318
5335	79723
5335	933
5335	293
5335	6137
5335	238
5335	7275
5335	54822
5335	831
5335	54541
5335	9743
5335	6237
5335	7429
5335	4745
5335	7783
5335	8711
5335	6261
5335	5154
5335	1748
5335	4134
5335	56955
5335	9840
5335	89853
5335	753
5335	462
5335	51375
5335	6401
5335	23654
5335	58512
5335	128853
5335	9103
5335	29998
5335	2151
5335	2137
5335	9749
5335	2334
5335	81875
5335	56165
5335	114784
5335	8288
5335	9963
5335	10427
5335	57107
5335	23394
30011	23607
30011	6453
30011	25
30011	6714
30011	10426
30011	29760
30011	7186
30011	1759
30011	5747
30011	10015
30011	7341
30011	8867
30011	867
30011	8878
30011	8881
30011	1785
30011	2534
30011	2185
30011	26986
30011	6457
30011	4735
30011	5159
30011	6117
30011	1605
30011	9414
30011	9146
30011	1213
30011	4868
30011	3055
30011	914
30011	4067
30011	10521
30011	3635
30011	7879
30011	50618
30011	79801
30011	1600
30011	8717
30011	7827
30011	4233
30011	4734
30011	10152
30011	26228
30011	8871
30011	10016
30011	5062
30011	3932
30011	6612
30011	8697
30011	830
30011	498
30011	147179
30011	6452
30011	10253
30011	3815
30011	50807
30011	7132
30011	1601
30011	329
30011	9493
30011	9589
30011	51100
30011	56904
30011	6613
30011	7185
30011	5868
30011	79720
30011	51434
30011	6311
30011	29945
30011	996
30011	8986
30011	152503
30011	9138
30011	23157
30011	1786
30011	51433
30011	1452
30011	85377
30011	92799
30011	4216
30011	29127
30011	23524
30011	10801
30011	8853
30011	6955
30011	26145
30011	359948
30011	5127
30011	1508
30011	6455
30011	26260
30011	55114
30011	23322
30011	9462
30011	10250
30011	27229
30011	1994
30011	4000
30011	2268
30011	9055
30011	6432
30011	116985
30011	829
30011	832
30011	10252
30011	54443
30011	91748
30011	151011
30011	10844
30011	51222
30011	10634
30011	7538
30011	51512
30011	57606
30011	90102
30011	201176
30011	93343
30011	25792
30011	23109
30011	57522
30011	65979
30011	8496
30011	65059
30011	51621
30011	10300
30011	80196
30011	9883
30011	8761
30011	4134
30011	84722
30011	22998
30011	64411
30011	79884
30011	55752
30011	70
30011	221496
30011	55210
30011	54477
30011	10970
30011	57648
30011	83892
30011	55604
30011	55794
30011	9053
30011	51133
30011	79649
